#,district_info_id,indicator_value,indicator_unit,indicator_date,district_name,indicator_name
348,7564,4,чел.,2023-06-30,Алатауский район,Умершие  от самоубийств
349,7747,4,чел.,2023-09-30,Алатауский район,Умершие от убийств
350,10377,4,чел.,2024-06-30,Алатауский район,Умершие от гипертонической болезни
351,10379,4,чел.,2024-06-30,Алатауский район,Умершие от стенокардии
352,10386,4,чел.,2024-06-30,Алатауский район,Умершие  от самоубийств
353,10811,4,чел.,2024-06-30,Алатауский район,Количество трудоустроенных
354,7626,4,чел.,2023-06-30,Бостандыкский район,Умершие от стенокардии
355,5720,4,чел.,2024-03-31,Турксибский район,"Умершие от гриппа, ОРЗ и пневмонии"
356,7817,4,чел.,2023-09-30,Бостандыкский район,Умершие  от самоубийств
357,7454,4,чел.,2023-03-31,Бостандыкский район,Умершие от инфекционных и паразитарных болезней
358,7450,4,чел.,2023-03-31,Бостандыкский район,Умершие от дорожно-транспортных происшествий
359,7725,4,чел.,2023-06-30,Турксибский район,Умершие  от самоубийств
360,7902,4,чел.,2023-09-30,Турксибский район,Умершие от стенокардии
361,8000,4,чел.,2023-12-31,Бостандыкский район,Умершие от убийств
362,5706,4,чел.,2024-03-31,Наурызбайский район,Умершие от инфекционных и паразитарных болезней
363,7327,4,чел.,2022-12-31,Наурызбайский район,Умершие от стенокардии
364,7509,4,чел.,2023-03-31,Наурызбайский район,Умершие от гипертонической болезни
365,8063,4,чел.,2023-12-31,Наурызбайский район,Умершие от стенокардии
366,8069,4,чел.,2023-12-31,Наурызбайский район,Умершие от убийств
367,10535,4,чел.,2024-06-30,Наурызбайский район,Умершие от острого инфаркта миокарда
368,4997,4,ед.,2023-12-31,Бостандыкский район,ВУЗы
369,4565,4,ед.,2023-12-31,Бостандыкский район,ВУЗы
370,4133,4,ед.,2023-12-31,Бостандыкский район,ВУЗы
371,3701,4,ед.,2023-12-31,Бостандыкский район,ВУЗы
372,5429,4,ед.,2023-12-31,Бостандыкский район,ВУЗы
373,5861,4,ед.,2023-12-31,Ауэзовский район,ВУЗы
374,9816,4,ед.,2024-06-30,Ауэзовский район,ВУЗы
375,9360,4,ед.,2024-03-31,Ауэзовский район,ВУЗы
376,18750,4,ед.,2022-12-31,Ауэзовский район,ВУЗы
377,19738,4,ед.,2023-12-31,Ауэзовский район,ВУЗы
378,18997,4,ед.,2023-03-31,Ауэзовский район,ВУЗы
379,19491,4,ед.,2023-09-30,Ауэзовский район,ВУЗы
380,24412,4.04,коэф.,2023-09-30,Наурызбайский район,Коэффицент младенческой смертности на 1000 человек
381,11846,4.2,коэф.,2024-09-30,Бостандыкский район,Коэффицент младенческой смертности на 1000 человек
382,7437,4.2,коэф.,2023-03-31,Бостандыкский район,Коэффицент брачности на 1000 человек
383,18978,4.22,коэф.,2023-03-31,Ауэзовский район,Коэффицент младенческой смертности на 1000 человек
384,23424,4.22,коэф.,2023-12-31,Медеуский район,Коэффицент младенческой смертности на 1000 человек
385,7414,4.27,коэф.,2023-03-31,Ауэзовский район,Коэффицент брачности на 1000 человек
386,5557,4.31,коэф.,2024-03-31,Алмалинский район,Коэффицент брачности на 1000 человек
387,22436,4.31,коэф.,2022-12-31,Медеуский район,Коэффицент младенческой смертности на 1000 человек
388,16261,4.32,коэф.,2022-12-31,Алатауский район,Коэффицент младенческой смертности на 1000 человек
389,25400,4.38,коэф.,2023-06-30,Турксибский район,Коэффицент младенческой смертности на 1000 человек
390,10435,4.4,коэф.,2024-06-30,Бостандыкский район,Коэффицент младенческой смертности на 1000 человек
